"","date","open","high","low","close","volume","adj.close","symbol","sig.action","action","action.type","balance","trade","trade.value","holds","market.value","net.gain","total.cash.flow","avg.CPS","base.ROI","ROI"
"2152",2016-07-19,34.99,34.99,34.5,34.67,7327900,34.065,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.288,0.016
"2153",2016-07-20,34.27,34.95,33.79,34.69,12592200,34.085,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.288,0.016
"2154",2016-07-21,34.69,35.31,34.03,34.11,19437200,33.515,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.3,0.016
"2155",2016-07-22,34.27,34.39,33.86,34.18,9909100,33.584,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.299,0.016
"2156",2016-07-25,33.77,33.88,33.02,33.31,16843300,32.729,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.316,0.016
"2157",2016-07-26,33.03,33.97,32.93,33.92,17339700,33.328,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.304,0.016
"2158",2016-07-27,33.94,34.53,32.95,33.22,22797000,32.641,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.318,0.016
"2159",2016-07-28,33.18,33.66,33.07,33.38,14265800,32.798,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.315,0.016
"2160",2016-07-29,32.86,34.28,32.79,34.25,14409800,33.653,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.297,0.016
"2161",2016-08-01,33.83,33.9,32.67,32.76,16958900,32.189,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.328,0.016
"2162",2016-08-02,33.27,33.41,32.21,32.98,17518500,32.405,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.323,0.016
"2163",2016-08-03,33.09,34.34,32.85,34.3,20049400,33.702,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.296,0.016
"2164",2016-08-04,34.05,35.12,34,34.53,13705100,33.928,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.291,0.016
"2165",2016-08-05,34.73,35.14,34.3,35.05,12835600,34.439,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.281,0.016
"2166",2016-08-08,35.41,36.36,35.36,35.77,20259700,35.146,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.266,0.016
"2167",2016-08-09,35.85,35.94,35.16,35.31,20089600,34.694,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.275,0.016
"2168",2016-08-10,35.42,35.78,34.79,34.85,12355500,34.242,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.285,0.016
"2169",2016-08-11,35.2,36.09,35.02,35.78,14782800,35.156,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.266,0.016
"2170",2016-08-12,36.04,36.25,35.74,36.08,9220800,35.451,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.26,0.016
"2171",2016-08-15,36.36,36.95,36.26,36.81,9344500,36.168,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.245,0.016
"2172",2016-08-16,36.74,37,36.22,36.79,13295600,36.148,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.245,0.016
"2173",2016-08-17,36.67,36.88,36.21,36.85,14900200,36.207,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.244,0.016
"2174",2016-08-18,37.13,37.91,37.03,37.9,12513900,37.239,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.222,0.016
"2175",2016-08-19,37.63,37.74,37.31,37.64,10787800,36.984,"XOP",NA,NA,NA,20320.12,0,0,0,0,320.12,320.12,0,-0.228,0.016
"2176",2016-08-22,36.98,37.21,36.6,36.88,13102200,36.237,"XOP","in","b","open",17805.48,68,-2514.64,68,2507.84,313.32,-2194.52,36.98,-0.243,0.016
"2177",2016-08-23,36.59,37.68,36.59,37.49,11012000,36.836,"XOP",NA,NA,NA,17805.48,0,0,68,2549.32,354.8,-2194.52,36.98,-0.231,0.018
"2178",2016-08-24,37.1,37.68,37.03,37.1,11750600,36.453,"XOP",NA,NA,NA,17805.48,0,0,68,2522.8,328.28,-2194.52,36.98,-0.239,0.016
"2179",2016-08-25,37.13,37.34,36.81,37.17,12724400,36.522,"XOP",NA,NA,NA,17805.48,0,0,68,2527.56,333.04,-2194.52,36.98,-0.237,0.017
"2180",2016-08-26,37.28,37.83,36.95,37.25,9819700,36.6,"XOP",NA,NA,NA,17805.48,0,0,68,2533,338.48,-2194.52,36.98,-0.236,0.017
"2181",2016-08-29,37.11,37.68,37.01,37.59,7542800,36.934,"XOP",NA,NA,NA,17805.48,0,0,68,2556.12,361.6,-2194.52,36.98,-0.229,0.018
"2182",2016-08-30,37.72,38.17,37.27,37.52,8003600,36.866,"XOP",NA,NA,NA,17805.48,0,0,68,2551.36,356.84,-2194.52,36.98,-0.23,0.018
"2183",2016-08-31,37.28,37.51,36.51,36.79,17690600,36.148,"XOP",NA,NA,NA,17805.48,0,0,68,2501.72,307.2,-2194.52,36.98,-0.245,0.015
"2184",2016-09-01,36.62,36.81,36.23,36.66,13048700,36.021,"XOP",NA,NA,NA,17805.48,0,0,68,2492.88,298.36,-2194.52,36.98,-0.248,0.015
"2185",2016-09-02,37.07,37.54,37,37.35,9773800,36.699,"XOP",NA,NA,NA,17805.48,0,0,68,2539.8,345.28,-2194.52,36.98,-0.233,0.017
"2186",2016-09-06,37.5,37.86,37.18,37.84,10990700,37.18,"XOP",NA,NA,NA,17805.48,0,0,68,2573.12,378.6,-2194.52,36.98,-0.223,0.019
"2187",2016-09-07,38,38.4,37.79,38.09,10836900,37.426,"XOP",NA,NA,NA,17805.48,0,0,68,2590.12,395.6,-2194.52,36.98,-0.218,0.02
"2188",2016-09-08,38.64,39.26,38.18,39.12,19498600,38.438,"XOP",NA,NA,NA,17805.48,0,0,68,2660.16,465.64,-2194.52,36.98,-0.197,0.023
"2189",2016-09-09,38.64,38.89,37.8,37.81,13436700,37.151,"XOP",NA,NA,NA,17805.48,0,0,68,2571.08,376.56,-2194.52,36.98,-0.224,0.019
"2190",2016-09-12,37.38,38.43,37.12,38.25,10961000,37.583,"XOP",NA,NA,NA,17805.48,0,0,68,2601,406.48,-2194.52,36.98,-0.215,0.02
"2191",2016-09-13,37.62,37.64,36.42,36.6,23157000,35.962,"XOP",NA,NA,NA,17805.48,0,0,68,2488.8,294.28,-2194.52,36.98,-0.249,0.015
"2192",2016-09-14,36.51,37.08,35.64,35.71,22103900,35.087,"XOP",NA,NA,NA,17805.48,0,0,68,2428.28,233.76,-2194.52,36.98,-0.267,0.012
"2193",2016-09-15,35.9,36.66,35.78,36.28,16627400,35.647,"XOP",NA,NA,NA,17805.48,0,0,68,2467.04,272.52,-2194.52,36.98,-0.255,0.014
"2194",2016-09-16,35.55,36.16,35.5,36.13,15394900,35.579,"XOP",NA,NA,NA,17805.48,0,0,68,2456.84,262.32,-2194.52,36.98,-0.257,0.013
"2195",2016-09-19,36.6,36.66,36.02,36.09,14772700,35.54,"XOP",NA,NA,NA,17805.48,0,0,68,2454.12,259.6,-2194.52,36.98,-0.258,0.013
"2196",2016-09-20,35.94,36.24,35.53,35.53,19654700,34.988,"XOP",NA,NA,NA,17805.48,0,0,68,2416.04,221.52,-2194.52,36.98,-0.269,0.011
"2197",2016-09-21,36.15,36.87,35.95,36.82,27720500,36.259,"XOP",NA,NA,NA,17805.48,0,0,68,2503.76,309.24,-2194.52,36.98,-0.243,0.015
"2198",2016-09-22,37.5,37.7,36.99,37.16,23380200,36.593,"XOP",NA,NA,NA,17805.48,0,0,68,2526.88,332.36,-2194.52,36.98,-0.236,0.017
"2199",2016-09-23,36.97,37.37,35.79,36.15,25613900,35.599,"XOP",NA,NA,NA,17805.48,0,0,68,2458.2,263.68,-2194.52,36.98,-0.256,0.013
"2200",2016-09-26,36.44,36.77,36.03,36.06,14289100,35.51,"XOP",NA,NA,NA,17805.48,0,0,68,2452.08,257.56,-2194.52,36.98,-0.258,0.013
"2201",2016-09-27,35.5,35.51,34.85,35.25,19775100,34.713,"XOP",NA,NA,NA,17805.48,0,0,68,2397,202.48,-2194.52,36.98,-0.275,0.01
"2202",2016-09-28,35.52,37.51,35.02,37.45,48288800,36.879,"XOP",NA,NA,NA,17805.48,0,0,68,2546.6,352.08,-2194.52,36.98,-0.23,0.018
"2203",2016-09-29,37.56,38.48,37.15,37.73,36009800,37.155,"XOP",NA,NA,NA,17805.48,0,0,68,2565.64,371.12,-2194.52,36.98,-0.224,0.019
"2204",2016-09-30,38,38.69,37.61,38.46,17365100,37.874,"XOP",NA,NA,NA,17805.48,0,0,68,2615.28,420.76,-2194.52,36.98,-0.209,0.021
"2205",2016-10-03,38.5,38.71,37.92,38.54,12325900,37.952,"XOP",NA,NA,NA,17805.48,0,0,68,2620.72,426.2,-2194.52,36.98,-0.207,0.021
"2206",2016-10-04,38.76,38.9,37.84,38.08,19045200,37.499,"XOP",NA,NA,NA,17805.48,0,0,68,2589.44,394.92,-2194.52,36.98,-0.217,0.02
"2207",2016-10-05,38.78,39.27,38.53,38.98,16305300,38.386,"XOP",NA,NA,NA,17805.48,0,0,68,2650.64,456.12,-2194.52,36.98,-0.198,0.023
"2208",2016-10-06,39.4,39.5,38.53,38.9,13516200,38.307,"XOP",NA,NA,NA,17805.48,0,0,68,2645.2,450.68,-2194.52,36.98,-0.2,0.023
"2209",2016-10-07,38.9,39.07,38.16,38.33,14612600,37.746,"XOP",NA,NA,NA,17805.48,0,0,68,2606.44,411.92,-2194.52,36.98,-0.212,0.021
"2210",2016-10-10,38.33,39.53,38.33,39.11,16769500,38.514,"XOP",NA,NA,NA,17805.48,0,0,68,2659.48,464.96,-2194.52,36.98,-0.196,0.023
"2211",2016-10-11,39.04,39.11,38.3,38.63,14435700,38.041,"XOP",NA,NA,NA,17805.48,0,0,68,2626.84,432.32,-2194.52,36.98,-0.205,0.022
"2212",2016-10-12,38.38,38.46,37.8,38.23,16798200,37.647,"XOP",NA,NA,NA,17805.48,0,0,68,2599.64,405.12,-2194.52,36.98,-0.214,0.02
"2213",2016-10-13,37.98,38.31,37.42,38.07,14815700,37.49,"XOP",NA,NA,NA,17805.48,0,0,68,2588.76,394.24,-2194.52,36.98,-0.217,0.02
"2214",2016-10-14,38.07,38.36,37.55,37.66,15292000,37.086,"XOP",NA,NA,NA,17805.48,0,0,68,2560.88,366.36,-2194.52,36.98,-0.225,0.018
"2215",2016-10-17,37.63,37.87,37.11,37.37,10985100,36.8,"XOP",NA,NA,NA,17805.48,0,0,68,2541.16,346.64,-2194.52,36.98,-0.231,0.017
"2216",2016-10-18,37.85,38.01,37.22,37.37,11601300,36.8,"XOP",NA,NA,NA,17805.48,0,0,68,2541.16,346.64,-2194.52,36.98,-0.231,0.017
"2217",2016-10-19,37.83,38.48,37.67,38,17235200,37.421,"XOP",NA,NA,NA,17805.48,0,0,68,2584,389.48,-2194.52,36.98,-0.218,0.019
"2218",2016-10-20,37.44,38.34,37.3,38.1,12286000,37.519,"XOP",NA,NA,NA,17805.48,0,0,68,2590.8,396.28,-2194.52,36.98,-0.216,0.02
"2219",2016-10-21,37.93,38.2,37.63,37.92,12428500,37.342,"XOP",NA,NA,NA,17805.48,0,0,68,2578.56,384.04,-2194.52,36.98,-0.22,0.019
"2220",2016-10-24,37.9,38.05,36.83,37.46,16013800,36.889,"XOP",NA,NA,NA,17805.48,0,0,68,2547.28,352.76,-2194.52,36.98,-0.229,0.018
"2221",2016-10-25,37.29,37.73,36.71,36.76,18322000,36.199,"XOP",NA,NA,NA,17805.48,0,0,68,2499.68,305.16,-2194.52,36.98,-0.244,0.015
"2222",2016-10-26,36.26,37.07,36.02,36.77,26528300,36.209,"XOP",NA,NA,NA,17805.48,0,0,68,2500.36,305.84,-2194.52,36.98,-0.244,0.015
"2223",2016-10-27,37.07,37.26,36.61,36.81,17600200,36.249,"XOP",NA,NA,NA,17805.48,0,0,68,2503.08,308.56,-2194.52,36.98,-0.243,0.015
"2224",2016-10-28,36.73,37.3,35.95,36.2,21797600,35.648,"XOP",NA,NA,NA,17805.48,0,0,68,2461.6,267.08,-2194.52,36.98,-0.255,0.013
"2225",2016-10-31,35.98,36.14,35.22,35.35,24128600,34.811,"XOP",NA,NA,NA,17805.48,0,0,68,2403.8,209.28,-2194.52,36.98,-0.273,0.01
"2226",2016-11-01,35.96,36.17,34.74,35.45,16961900,34.909,"XOP",NA,NA,NA,17805.48,0,0,68,2410.6,216.08,-2194.52,36.98,-0.271,0.011
"2227",2016-11-02,34.94,35.08,34.13,34.81,23571000,34.279,"XOP",NA,NA,NA,17805.48,0,0,68,2367.08,172.56,-2194.52,36.98,-0.284,0.009
"2228",2016-11-03,35.11,35.45,34.59,35.06,19363900,34.525,"XOP",NA,NA,NA,17805.48,0,0,68,2384.08,189.56,-2194.52,36.98,-0.279,0.009
"2229",2016-11-04,35.03,35.42,34.48,34.73,17409500,34.2,"XOP","out","s","close",20187.52,-68,2382.04,0,0,187.52,187.52,0,-0.286,0.009
"2230",2016-11-07,35.49,35.72,35.27,35.58,13437600,35.037,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.268,0.009
"2231",2016-11-08,35.23,35.8,35,35.51,13056900,34.969,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.27,0.009
"2232",2016-11-09,35.73,37.37,35.56,37.05,28161500,36.485,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.238,0.009
"2233",2016-11-10,36.75,37.43,36.59,36.98,15264000,36.416,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.239,0.009
"2234",2016-11-11,36.5,36.82,35.71,36.48,18085000,35.924,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.25,0.009
"2235",2016-11-14,36.45,37.01,35.95,36.98,17126200,36.416,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.239,0.009
"2236",2016-11-15,37.66,38.7,37.5,38.47,29243800,37.883,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.209,0.009
"2237",2016-11-16,38.29,38.9,37.98,38.16,17672100,37.578,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.215,0.009
"2238",2016-11-17,38.72,39.31,38,38.09,11257700,37.509,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.217,0.009
"2239",2016-11-18,38.38,38.72,38.08,38.35,22417900,37.765,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.211,0.009
"2240",2016-11-21,39.24,39.98,39.24,39.97,21997300,39.361,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.178,0.009
"2241",2016-11-22,39.88,40.22,39.14,39.85,16523200,39.242,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.18,0.009
"2242",2016-11-23,39.38,40.27,39.36,40.19,12732900,39.577,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.173,0.009
"2243",2016-11-25,39.84,39.94,39.38,39.67,9070200,39.065,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.184,0.009
"2244",2016-11-28,40,40.1,38.24,38.33,21087200,37.746,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.212,0.009
"2245",2016-11-29,37.24,38.1,37.03,37.58,26445000,37.007,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.227,0.009
"2246",2016-11-30,40.45,42.01,40.21,41.93,64489400,41.291,"XOP",NA,NA,NA,20187.52,0,0,0,0,187.52,187.52,0,-0.138,0.009
"2247",2016-12-01,43.14,43.24,41.73,42.05,32351600,41.409,"XOP","in","b","open",17685.4,58,-2502.12,58,2438.9,124.3,-2314.6,43.14,-0.135,0.006
"2248",2016-12-02,41.83,42.23,41.64,42.03,20155500,41.389,"XOP",NA,NA,NA,17685.4,0,0,58,2437.74,123.14,-2314.6,43.14,-0.135,0.006
"2249",2016-12-05,42.73,43.09,42.4,42.45,15166000,41.803,"XOP",NA,NA,NA,17685.4,0,0,58,2462.1,147.5,-2314.6,43.14,-0.127,0.007
"2250",2016-12-06,41.81,42.82,41.73,42.7,12536200,42.049,"XOP",NA,NA,NA,17685.4,0,0,58,2476.6,162,-2314.6,43.14,-0.122,0.008
"2251",2016-12-07,42.35,43.13,42.33,42.9,15803700,42.246,"XOP",NA,NA,NA,17685.4,0,0,58,2488.2,173.6,-2314.6,43.14,-0.118,0.009
"2252",2016-12-08,43.11,43.48,42.5,43.35,18369600,42.689,"XOP",NA,NA,NA,17685.4,0,0,58,2514.3,199.7,-2314.6,43.14,-0.108,0.01
"2253",2016-12-09,43.63,43.68,43.02,43.18,11635600,42.522,"XOP",NA,NA,NA,17685.4,0,0,58,2504.44,189.84,-2314.6,43.14,-0.112,0.009
"2254",2016-12-12,44.91,44.97,42.75,42.9,27720600,42.246,"XOP",NA,NA,NA,17685.4,0,0,58,2488.2,173.6,-2314.6,43.14,-0.118,0.009
"2255",2016-12-13,43.42,43.8,42.55,43.42,19819700,42.758,"XOP",NA,NA,NA,17685.4,0,0,58,2518.36,203.76,-2314.6,43.14,-0.107,0.01
"2256",2016-12-14,42.89,43.17,41.7,41.74,28725500,41.104,"XOP",NA,NA,NA,17685.4,0,0,58,2420.92,106.32,-2314.6,43.14,-0.141,0.005
"2257",2016-12-15,41.55,42.16,40.98,41.93,20118800,41.291,"XOP",NA,NA,NA,17685.4,0,0,58,2431.94,117.34,-2314.6,43.14,-0.138,0.006
"2258",2016-12-16,42.12,42.21,41.64,42.01,15571600,41.444,"XOP",NA,NA,NA,17685.4,0,0,58,2436.58,121.98,-2314.6,43.14,-0.134,0.006
"2259",2016-12-19,41.99,42.33,41.8,42.22,9775200,41.651,"XOP",NA,NA,NA,17685.4,0,0,58,2448.76,134.16,-2314.6,43.14,-0.13,0.007
"2260",2016-12-20,42.46,42.59,41.88,42,11084800,41.434,"XOP",NA,NA,NA,17685.4,0,0,58,2436,121.4,-2314.6,43.14,-0.135,0.006
"2261",2016-12-21,42.29,42.46,41.91,41.91,8559800,41.345,"XOP",NA,NA,NA,17685.4,0,0,58,2430.78,116.18,-2314.6,43.14,-0.136,0.006
"2262",2016-12-22,42.04,42.48,41.91,42.1,9451700,41.533,"XOP",NA,NA,NA,17685.4,0,0,58,2441.8,127.2,-2314.6,43.14,-0.133,0.006
"2263",2016-12-23,42.1,42.4,42.03,42.23,5645800,41.661,"XOP",NA,NA,NA,17685.4,0,0,58,2449.34,134.74,-2314.6,43.14,-0.13,0.007
"2264",2016-12-27,42.54,42.61,42.25,42.45,6775600,41.878,"XOP",NA,NA,NA,17685.4,0,0,58,2462.1,147.5,-2314.6,43.14,-0.125,0.007
"2265",2016-12-28,42.61,42.66,41.77,41.94,8863400,41.375,"XOP",NA,NA,NA,17685.4,0,0,58,2432.52,117.92,-2314.6,43.14,-0.136,0.006
"2266",2016-12-29,41.8,41.94,41.45,41.67,9885400,41.109,"XOP",NA,NA,NA,17685.4,0,0,58,2416.86,102.26,-2314.6,43.14,-0.141,0.005
"2267",2016-12-30,41.64,42.06,41.28,41.42,7534200,40.862,"XOP",NA,NA,NA,17685.4,0,0,58,2402.36,87.76,-2314.6,43.14,-0.147,0.004
"2268",2017-01-03,42.12,42.67,41.16,42.01,13870800,41.444,"XOP",NA,NA,NA,17685.4,0,0,58,2436.58,121.98,-2314.6,43.14,-0.134,0.006
"2269",2017-01-04,42.02,42.26,41.57,42.21,10627500,41.641,"XOP",NA,NA,NA,17685.4,0,0,58,2448.18,133.58,-2314.6,43.14,-0.13,0.007
"2270",2017-01-05,42.38,42.52,41.65,42.08,10329000,41.513,"XOP",NA,NA,NA,17685.4,0,0,58,2440.64,126.04,-2314.6,43.14,-0.133,0.006
"2271",2017-01-06,42.19,42.27,41.58,41.77,9601300,41.207,"XOP",NA,NA,NA,17685.4,0,0,58,2422.66,108.06,-2314.6,43.14,-0.139,0.005
"2272",2017-01-09,41.33,41.4,40.57,40.6,10624400,40.053,"XOP",NA,NA,NA,17685.4,0,0,58,2354.8,40.2,-2314.6,43.14,-0.163,0.002
"2273",2017-01-10,40.78,41.08,40.47,40.6,10441700,40.053,"XOP",NA,NA,NA,17685.4,0,0,58,2354.8,40.2,-2314.6,43.14,-0.163,0.002
"2274",2017-01-11,40.63,41.09,40.44,41,14038300,40.448,"XOP",NA,NA,NA,17685.4,0,0,58,2378,63.4,-2314.6,43.14,-0.155,0.003
"2275",2017-01-12,41.46,41.47,40.59,40.72,13207000,40.171,"XOP",NA,NA,NA,17685.4,0,0,58,2361.76,47.16,-2314.6,43.14,-0.161,0.002
"2276",2017-01-13,40.42,40.79,40.37,40.47,13104800,39.925,"XOP",NA,NA,NA,17685.4,0,0,58,2347.26,32.66,-2314.6,43.14,-0.166,0.002
"2277",2017-01-17,41.05,41.42,40.9,41.11,18209200,40.556,"XOP",NA,NA,NA,17685.4,0,0,58,2384.38,69.78,-2314.6,43.14,-0.153,0.003
"2278",2017-01-18,40.67,41.37,40.58,41.05,8098200,40.497,"XOP",NA,NA,NA,17685.4,0,0,58,2380.9,66.3,-2314.6,43.14,-0.154,0.003
"2279",2017-01-19,41.15,41.26,40.68,40.94,7728700,40.388,"XOP",NA,NA,NA,17685.4,0,0,58,2374.52,59.92,-2314.6,43.14,-0.156,0.003
"2280",2017-01-20,41.33,41.51,40.95,41.13,10541900,40.576,"XOP",NA,NA,NA,17685.4,0,0,58,2385.54,70.94,-2314.6,43.14,-0.152,0.004
"2281",2017-01-23,40.86,41.02,40.5,40.7,10918100,40.152,"XOP",NA,NA,NA,17685.4,0,0,58,2360.6,46,-2314.6,43.14,-0.161,0.002
"2282",2017-01-24,40.99,41.6,40.92,41.34,9845600,40.783,"XOP",NA,NA,NA,17685.4,0,0,58,2397.72,83.12,-2314.6,43.14,-0.148,0.004
"2283",2017-01-25,41.3,41.94,41.27,41.61,10041100,41.049,"XOP",NA,NA,NA,17685.4,0,0,58,2413.38,98.78,-2314.6,43.14,-0.143,0.005
"2284",2017-01-26,41.98,42.13,41.69,41.8,7867200,41.237,"XOP",NA,NA,NA,17685.4,0,0,58,2424.4,109.8,-2314.6,43.14,-0.139,0.005
"2285",2017-01-27,41.53,41.75,41.16,41.3,9019100,40.743,"XOP",NA,NA,NA,17685.4,0,0,58,2395.4,80.8,-2314.6,43.14,-0.149,0.004
"2286",2017-01-30,41.07,41.07,39.59,40.16,13426400,39.619,"XOP",NA,NA,NA,17685.4,0,0,58,2329.28,14.68,-2314.6,43.14,-0.172,0.001
"2287",2017-01-31,40.22,40.25,39.61,40.08,11517800,39.54,"XOP","out","s","close",20018.16,-58,2332.76,0,0,18.16,18.16,0,-0.174,0.001
"2288",2017-02-01,40.33,40.55,39.31,39.78,13896700,39.244,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.18,0.001
"2289",2017-02-02,39.81,40.3,39.31,40.05,10847600,39.51,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.175,0.001
"2290",2017-02-03,40.22,40.84,39.95,40.68,12517900,40.132,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.162,0.001
"2291",2017-02-06,40.76,40.96,39.92,40.06,9173800,39.52,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.175,0.001
"2292",2017-02-07,39.93,40.06,38.77,39.09,20531900,38.563,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.195,0.001
"2293",2017-02-08,38.8,39.45,38.16,39.18,19233800,38.652,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.193,0.001
"2294",2017-02-09,39.18,40.03,39.18,39.9,11810000,39.362,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.178,0.001
"2295",2017-02-10,40.51,40.67,40.18,40.35,10000400,39.806,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.169,0.001
"2296",2017-02-13,40.15,40.43,39.86,40.03,6612900,39.491,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.175,0.001
"2297",2017-02-14,40.21,40.44,39.69,40.35,7134700,39.806,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.169,0.001
"2298",2017-02-15,40.27,40.48,39.98,40.19,11307300,39.648,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.172,0.001
"2299",2017-02-16,40.26,40.41,39.42,39.52,14277200,38.987,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.186,0.001
"2300",2017-02-17,39.41,39.62,39.12,39.32,12198900,38.79,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.19,0.001
"2301",2017-02-21,39.81,40.03,39.57,39.81,10266000,39.274,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.18,0.001
"2302",2017-02-22,39.47,39.52,38.61,38.66,12292800,38.139,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.203,0.001
"2303",2017-02-23,39.37,39.47,38.08,38.63,18325500,38.109,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.204,0.001
"2304",2017-02-24,38.35,38.47,37.71,37.87,16755700,37.36,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.22,0.001
"2305",2017-02-27,38.03,38.39,37.74,38.17,8824300,37.656,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.213,0.001
"2306",2017-02-28,37.84,38.15,37.7,37.86,10648900,37.35,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.22,0.001
"2307",2017-03-01,38.29,38.96,38.24,38.89,15306100,38.366,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.199,0.001
"2308",2017-03-02,38.45,38.74,37.92,37.95,10012800,37.439,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.218,0.001
"2309",2017-03-03,38.06,38.27,37.68,37.86,9879200,37.35,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.22,0.001
"2310",2017-03-06,37.89,38.15,37.62,38.1,13133900,37.587,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.215,0.001
"2311",2017-03-07,38.29,38.32,37.49,37.56,10129400,37.054,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.226,0.001
"2312",2017-03-08,37.26,37.56,35.9,35.95,26439900,35.466,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.259,0.001
"2313",2017-03-09,35.77,36.32,35.27,36.2,27299300,35.712,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.254,0.001
"2314",2017-03-10,36.52,36.57,35.8,36.11,14491900,35.623,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.256,0.001
"2315",2017-03-13,36.04,36.66,36.04,36.36,12960800,35.87,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.251,0.001
